"studentnummer","sexe","etniciteit","huiswerk","schooltype","wiskundetoets","voldoende"
51,"man","blank",5,"prive openbaar (geen religie)",51.7099990844727,"wiskundetoets niet gehaald"
38,"vrouw","Aziatisch",5,"prive katholiek",68.870002746582,"wiskundetoets WEL gehaald"
12,"vrouw","Zuid-Amerikaans",5,"prive katholiek",59.6599998474121,"wiskundetoets WEL gehaald"
61,"vrouw","blank",5,"prive katholiek",66.6600036621094,"wiskundetoets WEL gehaald"
94,"vrouw","blank",5,"prive katholiek",65.3300018310547,"wiskundetoets WEL gehaald"
4,"vrouw","blank",5,"prive katholiek",64.2300033569336,"wiskundetoets WEL gehaald"
57,"man","blank",5,"prive katholiek",57.2299995422363,"wiskundetoets WEL gehaald"
61,"vrouw","blank",5,"prive katholiek",51.3400001525879,"wiskundetoets niet gehaald"
28,"vrouw","Aziatisch",5,"prive katholiek",52.5900001525879,"wiskundetoets niet gehaald"
5,"vrouw","blank",5,"prive andere religie",65.4100036621094,"wiskundetoets WEL gehaald"
5,"vrouw","blank",5,"publiek",47.9500007629395,"wiskundetoets niet gehaald"
16,"man","blank",5,"publiek",70.0400009155273,"wiskundetoets WEL gehaald"
64,"man","blank",5,"publiek",65.4800033569336,"wiskundetoets WEL gehaald"
90,"vrouw","blank",5,"publiek",65.3300018310547,"wiskundetoets WEL gehaald"
28,"vrouw","blank",5,"publiek",62.0200004577637,"wiskundetoets WEL gehaald"
84,"man","blank",5,"publiek",58.4799995422363,"wiskundetoets WEL gehaald"
88,"vrouw","blank",5,"publiek",46.8499984741211,"wiskundetoets niet gehaald"
38,"man","blank",5,"publiek",68.9400024414062,"wiskundetoets WEL gehaald"
78,"man","blank",5,"publiek",45.75,"wiskundetoets niet gehaald"
46,"vrouw","blank",5,"publiek",51.2700004577637,"wiskundetoets niet gehaald"
1,"man","blank",5,"publiek",60.689998626709,"wiskundetoets WEL gehaald"
1,"vrouw","blank",5,"publiek",64.3000030517578,"wiskundetoets WEL gehaald"
21,"man","blank",5,"publiek",57.4500007629395,"wiskundetoets WEL gehaald"
88,"man","blank",5,"publiek",65.3300018310547,"wiskundetoets WEL gehaald"
89,"man","blank",5,"publiek",70.0400009155273,"wiskundetoets WEL gehaald"
15,"vrouw","blank",5,"publiek",56.1300010681152,"wiskundetoets WEL gehaald"
80,"man","blank",5,"publiek",39.0400009155273,"wiskundetoets niet gehaald"
96,"vrouw","blank",5,"publiek",57.310001373291,"wiskundetoets WEL gehaald"
97,"vrouw","Aziatisch",5,"publiek",66.8000030517578,"wiskundetoets WEL gehaald"
76,"vrouw","blank",5,"publiek",63.0499992370605,"wiskundetoets WEL gehaald"
2,"man","blank",5,"publiek",60.689998626709,"wiskundetoets WEL gehaald"
40,"vrouw","blank",5,"publiek",57.1599998474121,"wiskundetoets WEL gehaald"
63,"vrouw","blank",5,"publiek",66.5100021362305,"wiskundetoets WEL gehaald"
85,"man","blank",5,"publiek",58.7000007629395,"wiskundetoets WEL gehaald"
81,"man","blank",5,"publiek",64.1500015258789,"wiskundetoets WEL gehaald"
41,"man","blank",5,"publiek",63.9300003051758,"wiskundetoets WEL gehaald"
50,"vrouw","blank",5,"publiek",66.8000030517578,"wiskundetoets WEL gehaald"
76,"vrouw","Zuid-Amerikaans",5,"publiek",46.7799987792969,"wiskundetoets niet gehaald"
10,"man","blank",5,"publiek",67.6900024414062,"wiskundetoets WEL gehaald"
13,"man","blank",5,"publiek",50.310001373291,"wiskundetoets niet gehaald"
57,"vrouw","blank",5,"publiek",50.0900001525879,"wiskundetoets niet gehaald"
70,"man","blank",5,"publiek",47.810001373291,"wiskundetoets niet gehaald"
66,"man","Zuid-Amerikaans",5,"publiek",63.0499992370605,"wiskundetoets WEL gehaald"
31,"vrouw","blank",5,"publiek",62.1699981689453,"wiskundetoets WEL gehaald"
8,"man","Zuid-Amerikaans",5,"publiek",38.4599990844727,"wiskundetoets niet gehaald"
94,"vrouw","zwart",5,"publiek",35.2200012207031,"wiskundetoets niet gehaald"
69,"vrouw","blank",5,"publiek",61.060001373291,"wiskundetoets WEL gehaald"
93,"vrouw","blank",5,"publiek",70.0400009155273,"wiskundetoets WEL gehaald"
10,"man","blank",5,"publiek",52.6699981689453,"wiskundetoets niet gehaald"
79,"man","blank",5,"publiek",65.6999969482422,"wiskundetoets WEL gehaald"
30,"vrouw","blank",5,"publiek",68.870002746582,"wiskundetoets WEL gehaald"
90,"vrouw","blank",5,"publiek",67.9800033569336,"wiskundetoets WEL gehaald"
5,"man","blank",5,"publiek",50.4599990844727,"wiskundetoets niet gehaald"
10,"man","blank",5,"publiek",64.3000030517578,"wiskundetoets WEL gehaald"
99,"vrouw","blank",5,"publiek",50.3800010681152,"wiskundetoets niet gehaald"
12,"vrouw","blank",5,"publiek",68.9400024414062,"wiskundetoets WEL gehaald"
53,"vrouw","blank",5,"publiek",65.3300018310547,"wiskundetoets WEL gehaald"
55,"vrouw","blank",5,"publiek",67.7600021362305,"wiskundetoets WEL gehaald"
4,"vrouw","blank",5,"publiek",57.2299995422363,"wiskundetoets WEL gehaald"
5,"vrouw","blank",5,"publiek",66.879997253418,"wiskundetoets WEL gehaald"
37,"vrouw","blank",5,"publiek",61.5800018310547,"wiskundetoets WEL gehaald"
56,"vrouw","blank",5,"publiek",57.4500007629395,"wiskundetoets WEL gehaald"
59,"vrouw","blank",5,"publiek",70.0400009155273,"wiskundetoets WEL gehaald"
93,"vrouw","blank",5,"publiek",63.2000007629395,"wiskundetoets WEL gehaald"
23,"vrouw","blank",5,"publiek",59.5099983215332,"wiskundetoets WEL gehaald"
98,"man","Aziatisch",5,"publiek",70.0400009155273,"wiskundetoets WEL gehaald"
72,"vrouw","Aziatisch",5,"publiek",67.7600021362305,"wiskundetoets WEL gehaald"
77,"vrouw","Zuid-Amerikaans",5,"publiek",63.2000007629395,"wiskundetoets WEL gehaald"
81,"vrouw","blank",5,"publiek",66.5800018310547,"wiskundetoets WEL gehaald"
71,"vrouw","blank",5,"publiek",67.6900024414062,"wiskundetoets WEL gehaald"
72,"vrouw","blank",5,"publiek",67.7600021362305,"wiskundetoets WEL gehaald"
77,"man","blank",5,"publiek",43.1699981689453,"wiskundetoets niet gehaald"
85,"vrouw","blank",5,"publiek",52.5900001525879,"wiskundetoets niet gehaald"
60,"man","blank",5,"publiek",70.0400009155273,"wiskundetoets WEL gehaald"
22,"man","blank",5,"publiek",68.870002746582,"wiskundetoets WEL gehaald"
29,"vrouw","blank",5,"publiek",48.8400001525879,"wiskundetoets niet gehaald"
77,"vrouw","blank",5,"publiek",59.0699996948242,"wiskundetoets WEL gehaald"
82,"vrouw","blank",5,"publiek",68.9400024414062,"wiskundetoets WEL gehaald"
26,"man","blank",5,"publiek",68.870002746582,"wiskundetoets WEL gehaald"
45,"man","blank",5,"publiek",61.7999992370605,"wiskundetoets WEL gehaald"
75,"vrouw","blank",5,"publiek",48.0999984741211,"wiskundetoets niet gehaald"
44,"vrouw","Aziatisch",5,"publiek",65.4100036621094,"wiskundetoets WEL gehaald"
96,"vrouw","blank",5,"publiek",65.4100036621094,"wiskundetoets WEL gehaald"
98,"vrouw","blank",5,"publiek",64.4499969482422,"wiskundetoets WEL gehaald"
44,"vrouw","blank",5,"publiek",56.1300010681152,"wiskundetoets WEL gehaald"
59,"man","blank",5,"publiek",65.6999969482422,"wiskundetoets WEL gehaald"
85,"man","blank",5,"publiek",37.3499984741211,"wiskundetoets niet gehaald"
24,"vrouw","blank",5,"publiek",61.060001373291,"wiskundetoets WEL gehaald"
31,"vrouw","blank",5,"publiek",68.870002746582,"wiskundetoets WEL gehaald"
79,"vrouw","blank",5,"publiek",65.3300018310547,"wiskundetoets WEL gehaald"
37,"vrouw","blank",5,"publiek",60.689998626709,"wiskundetoets WEL gehaald"
17,"man","blank",5,"publiek",67.6900024414062,"wiskundetoets WEL gehaald"
19,"man","blank",5,"publiek",47.8800010681152,"wiskundetoets niet gehaald"
77,"man","blank",5,"publiek",68.9400024414062,"wiskundetoets WEL gehaald"
29,"vrouw","blank",5,"publiek",41.9900016784668,"wiskundetoets niet gehaald"
43,"vrouw","blank",5,"publiek",59.5900001525879,"wiskundetoets WEL gehaald"
76,"vrouw","Aziatisch",5,"publiek",67.7600021362305,"wiskundetoets WEL gehaald"
96,"man","blank",5,"publiek",65.3300018310547,"wiskundetoets WEL gehaald"
97,"vrouw","blank",5,"publiek",58.4799995422363,"wiskundetoets WEL gehaald"
53,"man","blank",5,"publiek",59.810001373291,"wiskundetoets WEL gehaald"
77,"man","blank",5,"publiek",64.2300033569336,"wiskundetoets WEL gehaald"
7,"vrouw","Zuid-Amerikaans",5,"publiek",65.4100036621094,"wiskundetoets WEL gehaald"
83,"vrouw","blank",5,"publiek",51.3400001525879,"wiskundetoets niet gehaald"
15,"man","blank",5,"publiek",65.3300018310547,"wiskundetoets WEL gehaald"
58,"vrouw","blank",5,"publiek",66.5800018310547,"wiskundetoets WEL gehaald"
71,"man","blank",5,"publiek",67.7600021362305,"wiskundetoets WEL gehaald"
54,"man","zwart",5,"publiek",60.689998626709,"wiskundetoets WEL gehaald"
13,"man","blank",5,"publiek",61.8699989318848,"wiskundetoets WEL gehaald"
15,"man","blank",5,"publiek",61.8699989318848,"wiskundetoets WEL gehaald"
65,"vrouw","blank",5,"publiek",61.1300010681152,"wiskundetoets WEL gehaald"
95,"man","Aziatisch",5,"publiek",66.5800018310547,"wiskundetoets WEL gehaald"
34,"man","Zuid-Amerikaans",5,"publiek",48.9799995422363,"wiskundetoets niet gehaald"
25,"vrouw","blank",5,"publiek",61.5800018310547,"wiskundetoets WEL gehaald"
75,"man","blank",5,"publiek",60.7700004577637,"wiskundetoets WEL gehaald"
45,"vrouw","Aziatisch",5,"publiek",63.3400001525879,"wiskundetoets WEL gehaald"
17,"vrouw","blank",5,"publiek",56.0499992370605,"wiskundetoets WEL gehaald"
3,"vrouw","blank",5,"publiek",55.0999984741211,"wiskundetoets WEL gehaald"
31,"man","blank",5,"publiek",58.4099998474121,"wiskundetoets WEL gehaald"
68,"man","blank",5,"publiek",44.2700004577637,"wiskundetoets niet gehaald"
34,"vrouw","Aziatisch",5,"publiek",70.0400009155273,"wiskundetoets WEL gehaald"
35,"vrouw","blank",5,"publiek",66.5100021362305,"wiskundetoets WEL gehaald"
42,"man","blank",5,"publiek",64.2300033569336,"wiskundetoets WEL gehaald"
48,"vrouw","blank",5,"publiek",70.0400009155273,"wiskundetoets WEL gehaald"
62,"vrouw","Aziatisch",5,"publiek",71.2200012207031,"wiskundetoets WEL gehaald"
91,"man","blank",5,"publiek",68.870002746582,"wiskundetoets WEL gehaald"
89,"vrouw","Aziatisch",5,"publiek",50.0900001525879,"wiskundetoets niet gehaald"
5,"man","blank",5,"publiek",37.8699989318848,"wiskundetoets niet gehaald"
8,"vrouw","blank",5,"publiek",67.6900024414062,"wiskundetoets WEL gehaald"
37,"man","blank",5,"publiek",71.2200012207031,"wiskundetoets WEL gehaald"
73,"vrouw","blank",5,"publiek",63.0499992370605,"wiskundetoets WEL gehaald"
63,"vrouw","blank",5,"publiek",56.1300010681152,"wiskundetoets WEL gehaald"
21,"vrouw","blank",5,"publiek",45.4500007629395,"wiskundetoets niet gehaald"
99,"vrouw","blank",5,"publiek",62.2400016784668,"wiskundetoets WEL gehaald"
82,"man","blank",5,"publiek",42.060001373291,"wiskundetoets niet gehaald"
11,"man","Aziatisch",5,"publiek",50.2400016784668,"wiskundetoets niet gehaald"
40,"man","blank",5,"publiek",50.5299987792969,"wiskundetoets niet gehaald"
14,"vrouw","Zuid-Amerikaans",5,"publiek",37.3499984741211,"wiskundetoets niet gehaald"
5,"man","Aziatisch",5,"prive openbaar (geen religie)",61.8699989318848,"wiskundetoets WEL gehaald"
40,"vrouw","blank",5,"prive openbaar (geen religie)",58.8499984741211,"wiskundetoets WEL gehaald"
52,"man","Aziatisch",5,"prive openbaar (geen religie)",69.1600036621094,"wiskundetoets WEL gehaald"
72,"man","blank",5,"prive openbaar (geen religie)",68.870002746582,"wiskundetoets WEL gehaald"
32,"vrouw","blank",5,"prive openbaar (geen religie)",67.8300018310547,"wiskundetoets WEL gehaald"
41,"vrouw","blank",5,"prive openbaar (geen religie)",69.0100021362305,"wiskundetoets WEL gehaald"
63,"vrouw","blank",5,"prive openbaar (geen religie)",59.5900001525879,"wiskundetoets WEL gehaald"
77,"vrouw","blank",5,"prive andere religie",48.9099998474121,"wiskundetoets niet gehaald"
85,"vrouw","blank",5,"prive andere religie",63.1199989318848,"wiskundetoets WEL gehaald"
6,"vrouw","Zuid-Amerikaans",5,"prive openbaar (geen religie)",42.060001373291,"wiskundetoets niet gehaald"
43,"man","blank",5,"prive openbaar (geen religie)",70.0400009155273,"wiskundetoets WEL gehaald"
50,"vrouw","blank",5,"prive openbaar (geen religie)",54.7299995422363,"wiskundetoets niet gehaald"
53,"man","blank",5,"prive openbaar (geen religie)",71.2200012207031,"wiskundetoets WEL gehaald"
73,"man","blank",5,"prive openbaar (geen religie)",66.879997253418,"wiskundetoets WEL gehaald"
81,"man","blank",5,"prive openbaar (geen religie)",67.6900024414062,"wiskundetoets WEL gehaald"
88,"vrouw","Aziatisch",5,"prive openbaar (geen religie)",67.6900024414062,"wiskundetoets WEL gehaald"
53,"man","blank",5,"prive andere religie",48.1800003051758,"wiskundetoets niet gehaald"
24,"man","blank",5,"prive openbaar (geen religie)",62.0900001525879,"wiskundetoets WEL gehaald"
56,"vrouw","blank",5,"prive openbaar (geen religie)",64.1500015258789,"wiskundetoets WEL gehaald"
88,"vrouw","blank",5,"prive openbaar (geen religie)",65.4100036621094,"wiskundetoets WEL gehaald"
91,"man","blank",5,"prive andere religie",59.7400016784668,"wiskundetoets WEL gehaald"
38,"man","blank",5,"prive andere religie",45.5200004577637,"wiskundetoets niet gehaald"
74,"man","blank",5,"prive andere religie",70.0400009155273,"wiskundetoets WEL gehaald"
3,"vrouw","blank",5,"prive andere religie",46.9199981689453,"wiskundetoets niet gehaald"
43,"man","blank",5,"prive andere religie",65.3300018310547,"wiskundetoets WEL gehaald"
59,"vrouw","blank",5,"prive andere religie",56.2700004577637,"wiskundetoets WEL gehaald"
73,"vrouw","blank",5,"prive andere religie",66.5100021362305,"wiskundetoets WEL gehaald"
78,"vrouw","blank",5,"prive andere religie",40.8899993896484,"wiskundetoets niet gehaald"
87,"man","blank",5,"prive andere religie",64.3000030517578,"wiskundetoets WEL gehaald"
97,"vrouw","blank",5,"prive andere religie",53.6199989318848,"wiskundetoets niet gehaald"
23,"vrouw","blank",5,"prive andere religie",55.0999984741211,"wiskundetoets WEL gehaald"
15,"vrouw","Zuid-Amerikaans",5,"publiek",67.7600021362305,"wiskundetoets WEL gehaald"
46,"vrouw","Zuid-Amerikaans",5,"publiek",64.8199996948242,"wiskundetoets WEL gehaald"
38,"vrouw","blank",5,"publiek",64.370002746582,"wiskundetoets WEL gehaald"
3,"man","blank",5,"publiek",68.870002746582,"wiskundetoets WEL gehaald"
50,"vrouw","blank",5,"publiek",48.0999984741211,"wiskundetoets niet gehaald"
55,"vrouw","blank",5,"publiek",54.9500007629395,"wiskundetoets niet gehaald"
74,"vrouw","blank",5,"publiek",58.4099998474121,"wiskundetoets WEL gehaald"
85,"vrouw","blank",5,"publiek",64.2300033569336,"wiskundetoets WEL gehaald"
88,"man","blank",5,"publiek",71.2200012207031,"wiskundetoets WEL gehaald"
2,"vrouw","blank",5,"publiek",50.2400016784668,"wiskundetoets niet gehaald"
50,"man","blank",5,"publiek",61.8699989318848,"wiskundetoets WEL gehaald"
61,"vrouw","blank",5,"publiek",57.2299995422363,"wiskundetoets WEL gehaald"
99,"man","zwart",5,"publiek",59.5099983215332,"wiskundetoets WEL gehaald"
6,"vrouw","Aziatisch",5,"publiek",57.1599998474121,"wiskundetoets WEL gehaald"
9,"vrouw","zwart",5,"publiek",49.5699996948242,"wiskundetoets niet gehaald"
34,"man","zwart",5,"publiek",33.0099983215332,"wiskundetoets niet gehaald"
52,"vrouw","zwart",5,"publiek",42.060001373291,"wiskundetoets niet gehaald"
57,"man","zwart",5,"publiek",38.0099983215332,"wiskundetoets niet gehaald"
59,"man","Indiaan/Alaska",5,"publiek",35.0699996948242,"wiskundetoets niet gehaald"
20,"vrouw","blank",5,"publiek",52.5200004577637,"wiskundetoets niet gehaald"
33,"vrouw","zwart",5,"publiek",62.2400016784668,"wiskundetoets WEL gehaald"
56,"man","zwart",5,"publiek",55.0200004577637,"wiskundetoets WEL gehaald"
1,"man","blank",5,"publiek",43.9799995422363,"wiskundetoets niet gehaald"
5,"vrouw","blank",5,"publiek",54.8800010681152,"wiskundetoets niet gehaald"
49,"man","blank",5,"publiek",56.1300010681152,"wiskundetoets WEL gehaald"
82,"vrouw","blank",5,"publiek",57.6699981689453,"wiskundetoets WEL gehaald"
40,"man","zwart",5,"publiek",35.2200012207031,"wiskundetoets niet gehaald"
74,"man","zwart",5,"publiek",47,"wiskundetoets niet gehaald"
47,"vrouw","blank",5,"publiek",65.4100036621094,"wiskundetoets WEL gehaald"
48,"vrouw","blank",5,"publiek",41.9199981689453,"wiskundetoets niet gehaald"
21,"vrouw","blank",5,"publiek",67.7600021362305,"wiskundetoets WEL gehaald"
28,"man","blank",5,"publiek",62.310001373291,"wiskundetoets WEL gehaald"
97,"man","blank",5,"publiek",66.6600036621094,"wiskundetoets WEL gehaald"
75,"vrouw","blank",5,"publiek",36.0999984741211,"wiskundetoets niet gehaald"
79,"man","blank",5,"publiek",51.4099998474121,"wiskundetoets niet gehaald"
2,"man","blank",5,"publiek",39.9300003051758,"wiskundetoets niet gehaald"
23,"vrouw","blank",5,"publiek",51.6399993896484,"wiskundetoets niet gehaald"
31,"man","blank",5,"publiek",40.1500015258789,"wiskundetoets niet gehaald"
41,"vrouw","blank",5,"publiek",50.0900001525879,"wiskundetoets niet gehaald"
22,"vrouw","blank",5,"publiek",45.5999984741211,"wiskundetoets niet gehaald"
34,"vrouw","blank",5,"publiek",42.060001373291,"wiskundetoets niet gehaald"
24,"man","zwart",5,"publiek",44.5699996948242,"wiskundetoets niet gehaald"
3,"vrouw","blank",5,"publiek",67.6900024414062,"wiskundetoets WEL gehaald"
77,"man","blank",5,"publiek",67.6900024414062,"wiskundetoets WEL gehaald"
27,"vrouw","zwart",5,"publiek",65.629997253418,"wiskundetoets WEL gehaald"
28,"vrouw","zwart",5,"publiek",65.3300018310547,"wiskundetoets WEL gehaald"
46,"vrouw","zwart",5,"publiek",67.6900024414062,"wiskundetoets WEL gehaald"
67,"vrouw","Aziatisch",5,"publiek",66.879997253418,"wiskundetoets WEL gehaald"
84,"man","Aziatisch",5,"publiek",68.870002746582,"wiskundetoets WEL gehaald"
86,"vrouw","zwart",5,"publiek",57.1599998474121,"wiskundetoets WEL gehaald"
93,"man","zwart",5,"publiek",66.5800018310547,"wiskundetoets WEL gehaald"
21,"vrouw","Aziatisch",5,"publiek",52.5200004577637,"wiskundetoets niet gehaald"
62,"vrouw","blank",5,"publiek",58.3400001525879,"wiskundetoets WEL gehaald"
89,"vrouw","blank",5,"publiek",49.060001373291,"wiskundetoets niet gehaald"
67,"vrouw","blank",5,"publiek",59.5099983215332,"wiskundetoets WEL gehaald"
33,"man","blank",5,"publiek",61.8699989318848,"wiskundetoets WEL gehaald"
94,"vrouw","blank",5,"publiek",43.0900001525879,"wiskundetoets niet gehaald"
11,"vrouw","Zuid-Amerikaans",5,"publiek",68.9400024414062,"wiskundetoets WEL gehaald"
42,"man","blank",5,"publiek",43.3199996948242,"wiskundetoets niet gehaald"
14,"vrouw","blank",5,"publiek",54.7999992370605,"wiskundetoets niet gehaald"
64,"vrouw","blank",5,"publiek",70.120002746582,"wiskundetoets WEL gehaald"
77,"vrouw","blank",5,"publiek",71.2200012207031,"wiskundetoets WEL gehaald"
31,"man","blank",5,"publiek",42.9500007629395,"wiskundetoets niet gehaald"
33,"vrouw","blank",5,"publiek",44.3499984741211,"wiskundetoets niet gehaald"
23,"man","blank",5,"publiek",68.870002746582,"wiskundetoets WEL gehaald"
42,"vrouw","blank",5,"publiek",53.7000007629395,"wiskundetoets niet gehaald"
98,"vrouw","blank",5,"publiek",70.0400009155273,"wiskundetoets WEL gehaald"
28,"man","blank",5,"publiek",40,"wiskundetoets niet gehaald"
95,"vrouw","blank",5,"publiek",43.0900001525879,"wiskundetoets niet gehaald"
84,"man","blank",5,"publiek",67.6900024414062,"wiskundetoets WEL gehaald"
97,"vrouw","blank",5,"publiek",67.6900024414062,"wiskundetoets WEL gehaald"
25,"vrouw","blank",5,"publiek",70.0400009155273,"wiskundetoets WEL gehaald"
75,"vrouw","blank",5,"publiek",66.5100021362305,"wiskundetoets WEL gehaald"
84,"man","blank",5,"publiek",65.4100036621094,"wiskundetoets WEL gehaald"
